frame,current_count,total_unique
8128,20,561
8129,20,561
8130,20,561
8131,20,561
8132,20,561
8133,20,561
8134,20,561
8135,20,561
8136,20,561
8137,20,561
8138,20,561
8139,20,561
8140,20,561
8141,20,561
8142,20,561
8143,20,561
8144,20,561
8145,20,561
8146,19,561
8147,19,561
8148,20,561
8149,20,561
8150,20,561
8151,20,561
8152,20,561
8153,20,561
8154,19,561
8155,19,561
8156,19,561
8157,19,561
8158,20,562
8159,20,562
8160,21,562
8161,21,562
8162,21,562
8163,20,562
8164,20,562
8165,19,562
8166,19,562
8167,20,562
8168,19,562
8169,19,562
8170,19,562
8171,19,562
8172,19,562
8173,19,562
8174,19,562
8175,19,562
8176,19,562
8177,19,562
8178,20,563
8179,20,563
8180,20,563
8181,19,563
8182,19,563
8183,19,563
8184,19,563
8185,19,563
8186,19,563
8187,19,563
8188,19,563
8189,19,563
8190,19,563
8191,19,563
8192,19,563
8193,19,563
8194,19,563
8195,19,563
8196,19,563
8197,19,563
8198,19,563
8199,19,563
8200,19,563
8201,19,563
8202,19,563
8203,19,563
8204,19,563
8205,19,563
8206,19,563
8207,19,563
8208,19,563
8209,19,563
8210,19,563
8211,19,563
8212,19,563
8213,19,563
8214,19,563
8215,19,563
8216,19,563
8217,18,563
8218,18,563
8219,18,563
8220,19,563
8221,20,564
8222,20,564
8223,20,564
8224,20,564
8225,20,564
8226,20,564
8227,20,564
8228,20,564
8229,20,564
8230,20,564
8231,20,564
8232,20,564
8233,20,564
8234,20,564
8235,20,564
8236,20,564
8237,20,564
8238,20,564
8239,20,564
8240,20,564
8241,20,564
8242,20,564
8243,21,565
8244,20,565
8245,20,565
8246,19,565
8247,20,566
8248,20,566
8249,21,566
8250,21,566
8251,20,566
8252,20,566
8253,20,566
8254,20,566
8255,20,566
8256,20,566
8257,20,566
8258,20,566
8259,20,566
8260,20,566
8261,21,567
8262,20,567
8263,21,567
8264,21,568
8265,21,568
8266,21,568
8267,21,568
8268,21,568
8269,22,568
8270,20,568
8271,21,568
8272,20,568
8273,20,568
8274,20,568
8275,20,568
8276,20,568
8277,20,568
8278,20,568
8279,20,568
8280,20,568
8281,20,568
8282,20,568
8283,20,568
8284,20,568
8285,20,568
8286,20,568
8287,20,568
8288,20,568
8289,20,568
8290,20,568
8291,20,568
8292,20,568
8293,20,568
8294,20,568
8295,20,568
8296,20,568
8297,20,568
8298,20,568
8299,20,568
8300,20,568
8301,20,568
8302,20,568
8303,20,568
8304,20,568
8305,20,568
8306,20,568
8307,20,568
8308,20,568
8309,20,568
8310,20,568
8311,20,568
8312,20,568
8313,20,568
8314,20,568
8315,20,568
8316,20,568
8317,20,568
8318,20,568
8319,20,568
8320,20,568
8321,20,568
8322,20,568
8323,20,568
8324,20,568
8325,21,569
8326,21,569
8327,21,569
8328,21,569
8329,21,569
8330,21,569
8331,21,569
8332,21,569
8333,21,569
8334,21,569
8335,21,569
8336,21,569
8337,22,570
8338,22,570
8339,22,570
8340,22,570
8341,23,571
8342,23,571
8343,23,571
8344,21,571
8345,22,571
8346,22,571
8347,22,571
8348,22,571
8349,21,571
8350,21,571
8351,21,571
8352,21,571
8353,20,571
8354,20,571
8355,20,571
8356,20,571
8357,20,571
8358,20,571
8359,20,571
8360,20,571
8361,20,571
8362,20,571
8363,20,571
8364,21,571
8365,21,571
8366,21,571
8367,21,571
8368,21,571
8369,21,571
8370,21,571
8371,21,571
8372,21,571
8373,21,571
8374,21,571
8375,21,571
8376,21,571
8377,21,571
8378,21,571
8379,21,571
8380,21,571
8381,21,571
8382,21,571
8383,20,571
8384,20,571
8385,20,571
8386,20,571
8387,21,571
8388,21,571
8389,20,571
8390,20,571
8391,20,571
8392,21,571
8393,21,571
8394,20,571
8395,20,571
8396,20,571
8397,20,571
8398,20,571
8399,21,571
8400,21,571
8401,21,571
8402,21,571
8403,21,571
8404,21,571
8405,21,571
8406,21,571
8407,21,571
8408,21,571
8409,21,571
8410,21,571
8411,21,571
8412,20,571
8413,20,571
8414,20,571
8415,21,571
8416,21,571
8417,21,571
8418,21,571
8419,21,571
8420,21,571
8421,21,571
8422,21,571
8423,21,571
8424,21,571
8425,21,571
8426,22,572
8427,21,572
8428,21,572
8429,23,573
8430,22,573
8431,23,573
8432,22,573
8433,22,573
8434,22,573
8435,22,573
8436,22,573
8437,21,573
8438,21,573
8439,22,573
8440,22,573
8441,22,573
8442,22,573
8443,22,573
8444,20,573
8445,20,573
8446,20,573
8447,20,573
8448,21,574
8449,21,574
8450,21,574
8451,21,574
8452,21,574
8453,21,574
8454,22,574
8455,21,574
8456,21,574
8457,22,574
8458,23,574
8459,23,574
8460,22,574
8461,22,574
8462,21,574
8463,21,574
8464,21,574
8465,21,574
8466,21,574
8467,21,574
8468,21,574
8469,22,575
8470,21,575
8471,21,575
8472,21,575
8473,21,575
8474,21,575
8475,21,575
8476,21,575
8477,21,575
8478,21,575
8479,21,575
8480,21,575
8481,21,575
8482,21,575
8483,21,575
8484,21,575
8485,20,575
8486,20,575
8487,20,575
8488,20,575
8489,21,575
8490,21,575
8491,21,575
8492,21,575
8493,21,575
8494,21,575
8495,21,575
8496,21,575
8497,21,575
8498,20,575
8499,20,575
8500,20,575
8501,20,575
8502,20,575
8503,20,575
8504,20,575
8505,21,575
8506,20,575
8507,20,575
8508,20,575
8509,21,575
8510,20,575
8511,20,575
8512,20,575
8513,20,575
8514,20,575
8515,20,575
8516,20,575
8517,20,575
8518,20,575
8519,20,575
8520,20,575
8521,21,576
8522,21,576
8523,21,576
8524,21,576
8525,21,576
8526,21,576
8527,21,576
8528,21,576
8529,21,576
8530,21,576
8531,21,576
8532,21,576
8533,21,576
8534,21,576
8535,21,576
8536,21,576
8537,21,576
8538,21,576
8539,21,576
8540,21,576
8541,21,576
8542,21,576
8543,21,576
8544,21,576
8545,20,576
8546,21,576
8547,20,576
8548,20,576
8549,20,576
8550,20,576
8551,20,576
8552,21,576
8553,21,576
8554,21,576
8555,21,576
8556,21,576
8557,21,576
8558,21,576
8559,21,576
8560,21,576
8561,21,576
8562,21,576
8563,21,576
8564,21,576
8565,21,576
8566,21,576
8567,21,576
8568,21,576
8569,21,576
8570,21,576
8571,21,576
8572,21,576
8573,21,576
8574,21,576
8575,21,576
8576,21,576
8577,21,576
8578,21,576
8579,21,576
8580,21,577
8581,21,577
8582,20,577
8583,20,577
8584,20,577
8585,20,577
8586,20,577
8587,20,577
8588,20,577
8589,20,577
8590,20,577
8591,20,577
8592,20,577
8593,20,577
8594,20,577
8595,20,577
8596,20,577
8597,20,577
8598,20,577
8599,20,577
8600,20,577
8601,20,577
8602,20,577
8603,20,577
8604,20,577
8605,20,577
8606,20,577
8607,20,577
8608,20,577
8609,20,577
8610,20,577
8611,20,577
8612,20,577
8613,20,577
8614,20,577
8615,20,577
8616,20,577
8617,20,577
8618,20,577
8619,20,577
8620,20,577
8621,20,577
8622,20,577
8623,20,577
8624,20,577
8625,20,577
8626,20,577
8627,20,577
8628,20,577
8629,20,577
8630,20,577
8631,20,577
8632,20,577
8633,20,577
8634,20,577
8635,20,577
8636,21,578
8637,21,578
8638,21,578
8639,21,578
8640,21,578
8641,21,578
8642,20,578
8643,20,578
8644,20,578
8645,20,578
8646,21,578
8647,21,578
8648,21,578
8649,21,578
8650,21,578
8651,21,578
8652,21,578
8653,21,578
8654,20,578
8655,20,578
8656,20,578
8657,21,578
8658,21,578
8659,20,578
8660,21,578
8661,21,578
8662,21,578
8663,21,578
8664,21,578
8665,21,578
8666,21,578
8667,21,578
8668,21,578
8669,21,578
8670,21,578
8671,21,578
8672,21,578
8673,21,578
